0,30.875,-87.508
1,30.875,-87.258
2,30.875,-87.008
3,30.875,-86.758
4,30.875,-86.508
5,30.875,-86.258
6,30.875,-86.008
7,30.875,-85.758
8,30.875,-85.508
9,30.875,-85.258
10,30.875,-85.008
11,30.875,-84.758
12,30.875,-84.508
13,30.875,-84.258
14,30.875,-84.008
15,30.875,-83.758
16,30.875,-83.508
17,30.875,-83.258
18,30.875,-83.008
19,30.875,-82.758
20,30.875,-82.508
21,30.875,-82.258
22,30.875,-82.008
23,30.875,-81.758
24,30.875,-81.508
25,30.875,-81.258
26,30.875,-81.008
27,30.875,-80.758
28,30.875,-80.508
29,30.875,-80.258
32,30.625,-87.508
33,30.625,-87.258
34,30.625,-87.008
35,30.625,-86.758
36,30.625,-86.508
37,30.625,-86.258
38,30.625,-86.008
39,30.625,-85.758
40,30.625,-85.508
41,30.625,-85.258
42,30.625,-85.008
43,30.625,-84.758
44,30.625,-84.508
45,30.625,-84.258
46,30.625,-84.008
47,30.625,-83.758
48,30.625,-83.508
49,30.625,-83.258
50,30.625,-83.008
51,30.625,-82.758
52,30.625,-82.508
53,30.625,-82.258
54,30.625,-82.008
55,30.625,-81.758
56,30.625,-81.508
57,30.625,-81.258
58,30.625,-81.008
59,30.625,-80.758
60,30.625,-80.508
64,30.375,-87.508
65,30.375,-87.258
66,30.375,-87.008
67,30.375,-86.758
68,30.375,-86.508
69,30.375,-86.258
70,30.375,-86.008
71,30.375,-85.758
72,30.375,-85.508
73,30.375,-85.258
74,30.375,-85.008
75,30.375,-84.758
76,30.375,-84.508
77,30.375,-84.258
78,30.375,-84.008
79,30.375,-83.758
80,30.375,-83.508
81,30.375,-83.258
82,30.375,-83.008
83,30.375,-82.758
84,30.375,-82.508
85,30.375,-82.258
86,30.375,-82.008
87,30.375,-81.758
88,30.375,-81.508
89,30.375,-81.258
90,30.375,-81.008
91,30.375,-80.758
92,30.375,-80.508
93,30.375,-80.258
96,30.125,-87.508
97,30.125,-87.258
98,30.125,-87.008
99,30.125,-86.758
100,30.125,-86.508
101,30.125,-86.258
102,30.125,-86.008
103,30.125,-85.758
104,30.125,-85.508
105,30.125,-85.258
106,30.125,-85.008
107,30.125,-84.758
108,30.125,-84.508
109,30.125,-84.258
110,30.125,-84.008
111,30.125,-83.758
112,30.125,-83.508
113,30.125,-83.258
114,30.125,-83.008
115,30.125,-82.758
116,30.125,-82.508
117,30.125,-82.258
118,30.125,-82.008
119,30.125,-81.758
120,30.125,-81.508
121,30.125,-81.258
122,30.125,-81.008
123,30.125,-80.758
124,30.125,-80.508
125,30.125,-80.258
128,29.875,-87.508
129,29.875,-87.258
130,29.875,-87.008
131,29.875,-86.758
132,29.875,-86.508
133,29.875,-86.258
134,29.875,-86.008
135,29.875,-85.758
136,29.875,-85.508
137,29.875,-85.258
138,29.875,-85.008
139,29.875,-84.758
140,29.875,-84.508
141,29.875,-84.258
142,29.875,-84.008
143,29.875,-83.758
144,29.875,-83.508
145,29.875,-83.258
146,29.875,-83.008
147,29.875,-82.758
148,29.875,-82.508
149,29.875,-82.258
150,29.875,-82.008
151,29.875,-81.758
152,29.875,-81.508
153,29.875,-81.258
154,29.875,-81.008
155,29.875,-80.758
156,29.875,-80.508
157,29.875,-80.258
160,29.625,-87.508
161,29.625,-87.258
162,29.625,-87.008
163,29.625,-86.758
164,29.625,-86.508
165,29.625,-86.258
166,29.625,-86.008
167,29.625,-85.758
168,29.625,-85.508
169,29.625,-85.258
170,29.625,-85.008
171,29.625,-84.758
172,29.625,-84.508
173,29.625,-84.258
174,29.625,-84.008
175,29.625,-83.758
176,29.625,-83.508
177,29.625,-83.258
178,29.625,-83.008
179,29.625,-82.758
180,29.625,-82.508
181,29.625,-82.258
182,29.625,-82.008
183,29.625,-81.758
184,29.625,-81.508
185,29.625,-81.258
186,29.625,-81.008
187,29.625,-80.758
188,29.625,-80.508
189,29.625,-80.258
190,29.625,-80.008
192,29.375,-87.508
193,29.375,-87.258
194,29.375,-87.008
195,29.375,-86.758
196,29.375,-86.508
197,29.375,-86.258
198,29.375,-86.008
199,29.375,-85.758
200,29.375,-85.508
201,29.375,-85.258
202,29.375,-85.008
203,29.375,-84.758
204,29.375,-84.508
